siteID,siteLabel,siteConnectionString,LanNo,theLabel,NodeAddress,theLabel,outPin,deviCeResponse,nodeIpAddr,TimeMasterStatus
184,Forresthill,IP172.16.7.68,37,INC,102,102,0,No Reply,#N/A#,0
184,Forresthill,IP172.16.7.68,37,INC,103,103,0,No Reply,#N/A#,0
184,Forresthill,IP172.16.7.68,37,INC,126,INC,0,No Reply,#N/A#,0
184,Forresthill,IP172.16.7.68,37,INC,5,5,0,No Reply,#N/A#,0
184,Forresthill,IP172.16.7.68,37,INC,1,No Reply,0,No Reply,#N/A#,0
184,Forresthill,IP172.16.7.68,37,INC,4,5 Forrest Hill XNC,0,IQ3xcite0 Iss3.07 Apr 25 2014,172.16.6.240,1
184,Forresthill,IP172.16.7.68,37,INC,0,0,0,?,#N/A#,0
591,Gilmour Place Residences,IP172.16.134.67,11,INC,0,0,0,?,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,15,CP4 Block C,0,IQ412 Iss4.32 Feb 26 2021,172.16.134.72,1
591,Gilmour Place Residences,IP172.16.134.67,11,INC,111,963 v3.73,0,0,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,112,112,0,No Reply,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,113,113,0,No Reply,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,114,114,0,No Reply,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,115,115,0,No Reply,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,126,INC,0,No Reply,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,11,CP1 Plantroom,0,IQ4E32 Iss4.33 Oct 12 2021,172.16.134.67,2
591,Gilmour Place Residences,IP172.16.134.67,11,INC,12,CP2 Block A,0,IQ412 Iss4.32 Feb 26 2021,172.16.134.69,1
591,Gilmour Place Residences,IP172.16.134.67,11,INC,13,CP3 Block BC_1,0,IQ412 Iss4.32 Feb 26 2021,172.16.134.70,1
591,Gilmour Place Residences,IP172.16.134.67,11,INC,14,CP3 Block BC_2,0,IQ412 Iss4.32 Feb 26 2021,172.16.134.71,1
591,Gilmour Place Residences,IP172.16.134.67,11,INC,16,CP5 Common Rm,0,IQ412 Iss4.32 Feb 26 2021,172.16.134.68,1
591,Gilmour Place Residences,IP172.16.134.67,11,INC,116,116,0,No Reply,#N/A#,3
591,Gilmour Place Residences,IP172.16.134.67,11,INC,1,1,0,?,#N/A#,3
67,Hope Park Square,IP172.16.6.34,82,INC,1,1,0,?,#N/A#,0
67,Hope Park Square,IP172.16.6.34,82,INC,0,0,0,?,#N/A#,3
67,Hope Park Square,IP172.16.6.34,82,INC,126,INC,0,No Reply,#N/A#,3
67,Hope Park Square,IP172.16.6.34,82,INC,4,963 v3.62,0,0,#N/A#,3
67,Hope Park Square,IP172.16.6.34,82,INC,5,5,0,No Reply,#N/A#,3
67,Hope Park Square,IP172.16.6.34,82,INC,21,Hope Park Squre,0,IQ422-12 Iss3.41 Aug  3 2016,172.16.6.34,2
67,Hope Park Square,IP172.16.6.34,6,6,11,11,0,?,#N/A#,0
351,Infirmary Street,IP172.16.7.70,66,INC,1,1,0,?,#N/A#,0
351,Infirmary Street,IP172.16.7.70,66,INC,126,INC,0,No Reply,#N/A#,0
351,Infirmary Street,IP172.16.7.70,66,INC,0,0,0,?,#N/A#,0
351,Infirmary Street,IP172.16.7.70,66,INC,9,9,0,No Reply,#N/A#,0
351,Infirmary Street,IP172.16.7.70,66,INC,88,88,0,No Reply,#N/A#,0
351,Infirmary Street,IP172.16.7.70,66,INC,23,BUILDING 13,0,IQ422-12 Iss3.45 Aug 29 2017,172.16.7.71,1
351,Infirmary Street,IP172.16.7.70,66,INC,79,79,0,No Reply,#N/A#,0
351,Infirmary Street,IP172.16.7.70,66,INC,21,Infirmary St Plantroom,0,IQ4E64 Iss4.31 Apr 28 2020,172.16.7.37,2
351,Infirmary Street,IP172.16.7.70,66,INC,22,Infirmary St Office AHU,0,IQ422-12 Iss3.44 Jan 16 2017,172.16.7.70,1
351,Infirmary Street,IP172.16.7.70,66,INC,6,963 v3.62,0,0,#N/A#,0
608,IP,IP,0,0,12,12,0,?,#N/A#,0
587,IP172.16.4.39,IP172.16.4.39,53,53,0,0,0,?,#N/A#,0
587,IP172.16.4.39,IP172.16.4.39,53,53,74,74,0,?,#N/A#,0
587,IP172.16.4.39,IP172.16.4.39,53,53,75,75,0,?,#N/A#,0
587,IP172.16.4.39,IP172.16.4.39,53,53,72,72,0,?,#N/A#,0
587,IP172.16.4.39,IP172.16.4.39,53,53,1,1,0,?,#N/A#,0
586,IP172.16.4.40,IP172.16.4.40,54,54,1,1,0,?,#N/A#,0
586,IP172.16.4.40,IP172.16.4.40,54,54,0,0,0,?,#N/A#,0
583,IP172.16.4.41,IP172.16.4.41,55,55,14,14,0,?,#N/A#,0
583,IP172.16.4.41,IP172.16.4.41,55,55,1,1,0,?,#N/A#,0
583,IP172.16.4.41,IP172.16.4.41,55,55,0,0,0,?,#N/A#,0
609,IP172.16.4.5,IP172.16.4.5,41,41,24,24,0,?,#N/A#,0
611,IP172.16.4.6,IP172.16.4.6,41,41,25,25,0,?,#N/A#,0
612,IP172.16.4.7,IP172.16.4.7,41,41,26,26,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,1,1,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,44,44,21,21,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,31,31,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,28,28,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,34,34,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,33,33,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,30,30,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,32,32,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,29,29,0,?,#N/A#,0
610,IP172.16.4.9,IP172.16.4.9,42,42,27,27,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,62,62,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,92,92,12,12,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,16,16,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,11,11,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,92,92,14,14,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,24,24,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,25,25,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,21,21,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,37,37,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,13,13,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,11,11,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,17,17,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,18,18,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,90,90,14,14,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,23,23,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,61,61,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,40,40,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,67,67,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,38,38,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,27,27,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,33,33,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,34,34,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,41,41,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,63,63,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,68,68,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,31,31,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,93,93,1,1,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,28,28,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,91,91,69,69,0,?,#N/A#,0
607,IP172.16.6.108,IP172.16.6.108,93,93,0,0,0,?,#N/A#,0
606,IP172.16.6.11,IP172.16.6.11,1,1,101,101,0,?,#N/A#,0
606,IP172.16.6.11,IP172.16.6.11,1,1,57,57,0,?,#N/A#,0
571,IP172.16.6.15,IP172.16.6.15,8,8,1,1,0,?,#N/A#,0
571,IP172.16.6.15,IP172.16.6.15,8,8,0,0,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,98,98,21,21,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,80,80,11,11,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,79,79,26,26,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,80,80,31,31,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,79,79,23,23,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,78,78,11,11,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,79,79,24,24,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,73,73,13,13,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,73,73,11,11,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,80,80,32,32,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,79,79,21,21,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,73,73,14,14,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,80,80,22,22,0,?,#N/A#,0
603,IP172.16.6.183,IP172.16.6.183,73,73,12,12,0,?,#N/A#,0
604,IP172.16.6.56,IP172.16.6.56,23,23,22,22,0,?,#N/A#,0
601,IP172.16.6.58,IP172.16.6.58,24,24,27,27,0,?,#N/A#,0
600,IP172.16.6.94,IP172.16.6.94,90,90,12,12,0,?,#N/A#,0
480,IRR,IP172.16.5.5,25,IRR IQEcos,4,4,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,5,5,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,6,6,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,7,7,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,9,MSCP04 4NC,0,IQ4NC0 Iss4.32 Feb 26 2021,172.16.5.66,1
480,IRR,IP172.16.5.5,25,IRR IQEcos,11,AHU-L-3 - FCU-3-1 Rm3.53,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,4,4,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,5,5,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,6,6,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,7,7,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,9,MSCP03 4NC,0,IQ4NC0 Iss4.32 Feb 26 2021,172.16.5.68,1
480,IRR,IP172.16.5.5,26,IRR IQEcos,11,AHU-L-4 - FCU-4-1 Rm 4.51,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,12,AHU-L-4 - FCU-4-2 Rm 4.50,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,13,AHU-L-4 - FCU-4-3A Rm 4.49,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,14,AHU-L-4 - FCU-4-3B Rm 4.49,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,15,AHU-L-4 - FCU-4-4 Rm 4.41,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,16,AHU-L-4 - FCU-4-5 Rm 4.42,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,17,AHU-L-4 - FCU-4-6 Rm 4.43,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,18,AHU-L-4 - FCU-4-7 Rm 4.44,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,19,AHU-WU-4 - FCU-4-8 Rm 4.47,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,20,AHU-WU-4 - FCU-4-9 Rm 4.46,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,21,AHU-WU-4 - FCU-4-10 Rm 4.45,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,22,AHU-WU-4 - FCU-4-11A Rm 4.48,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,23,AHU-WU-4 - FCU-4-11B Rm 4.48,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,24,AHU-WU-4 - FCU-4-11C Rm 4.48,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,25,FCU-4-12A 12B Rm 4.Z49,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,26,FCU-4-13A 13C Rm 4.40,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,27,FCU-4-13B Rm 4.40,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,28,FCU-4-13D Rm 4.40,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,29,AHU-C-1 HB01 HB02 AHU-C-2 HB03,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,30,AHU-WU-4 - 4.48 Rm VAVs,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,31,AHU-L-4 - VAV-4-7 8 Rms4-41-44,0,IQeco38 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,32,FCU-5-1A 1B Rm 5.01 Freezer,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,33,FCU-5-1C 1E Rm 5.01 Freezer,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,34,FCU-5-1D 1F Rm 5.01 Freezer,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,12,INC,4,4,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,12,INC,11,AC Units 005&006 Rm B.L13B,0,VirtualIQ v1.13 Jun 19,172.16.5.25,1
480,IRR,IP172.16.5.5,12,INC,12,AC Unit 004 Rm B.L13A,0,VirtualIQ v1.13 Jun 19,172.16.5.25,1
480,IRR,IP172.16.5.5,12,INC,119,119,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,12,INC,126,INC,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,26,IRR IQEcos,126,IRR IQEcos,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,12,AHU-L-3 - FCU-3-2 Rm3.52,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,13,AHU-L-3 - FCU-3-3 Rm3.51,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,14,AHU-L-3 - FCU-3-4 Rm3.50,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,15,AHU-L-3 - FCU-3-5 Rm3.49,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,16,AHU-L-3 - FCU-3-6 Rm3.54,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,25,IRR IQEcos,17,AHU-L-3 - FCU-3-7 Rm3.55,0,IQeco32 Iss2.42 Feb  3 2021,#N/A#,3
480,IRR,IP172.16.5.5,4,INC,16,CP204 Ophthalmology,0,IQ4E96 Iss4.33 Oct 12 2021,172.16.5.10,1
480,IRR,IP172.16.5.5,4,INC,17,CP301 Level 2 East,0,IQ4E96 Iss4.33 Oct 12 2021,172.16.5.12,1
480,IRR,IP172.16.5.5,4,INC,18,CP401 Level 3 East,0,IQ4E96 Iss4.33 Oct 12 2021,172.16.5.13,1
480,IRR,IP172.16.5.5,4,INC,20,CP502 Wet Plant Controller 1,0,IQ4E192 Iss4.33 Oct 12 2021,172.16.5.15,1
480,IRR,IP172.16.5.5,4,INC,21,CP502 Wet Plant Controller 2,0,IQ4E96 Iss4.33 Oct 12 2021,172.16.5.16,1
480,IRR,IP172.16.5.5,4,INC,22,CP503 Roof Vent Fume Cupboards,0,IQ4E160 Iss4.33 Oct 12 2021,172.16.5.17,1
480,IRR,IP172.16.5.5,4,INC,19,CP501 Roof Vent,0,IQ4E128 Iss4.33 Oct 12 2021,172.16.5.14,1
480,IRR,IP172.16.5.5,4,INC,11,CP101 Ground Floor North,0,IQ4E160 Iss4.33 Oct 12 2021,172.16.5.5,2
480,IRR,IP172.16.5.5,4,INC,12,CP102 Freezer Room,0,IQ4E64 Iss4.33 Oct 12 2021,172.16.5.6,1
480,IRR,IP172.16.5.5,4,INC,13,CP201 Level 1 East,0,IQ4E96 Iss4.33 Oct 12 2021,172.16.5.7,1
480,IRR,IP172.16.5.5,4,INC,14,CP202 Level 1 TRF Controller 1,0,IQ4E192 Iss4.33 Oct 12 2021,172.16.5.8,1
480,IRR,IP172.16.5.5,4,INC,15,CP202 Level 1 TRF Controller 2,0,IQ4E96 Iss4.33 Oct 12 2021,172.16.5.9,1
480,IRR,IP172.16.5.5,8,IRR IQEcos,24,AHU402 - CAV 493-492 Room 3.19,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,0
480,IRR,IP172.16.5.5,8,IRR IQEcos,36,AHU402 - VAV 425-426 Room 3.24,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,0
480,IRR,IP172.16.5.5,8,IRR IQEcos,63,AC Unit FC401,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,0
480,IRR,IP172.16.5.5,8,IRR IQEcos,28,AHU402 - FCU 404 Room 3.23,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,0
480,IRR,IP172.16.5.5,11,vIQ Lan,126,vIQ Lan,0,VirtualIQ v1.09 June 15,#N/A#,3
480,IRR,IP172.16.5.5,11,vIQ Lan,119,119,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,11,vIQ Lan,13,Chiller_No.3,0,VirtualIQ v1.09 June 15,172.16.5.22,1
480,IRR,IP172.16.5.5,11,vIQ Lan,12,Chiller_No.2,0,VirtualIQ v1.09 June 15,172.16.5.22,1
480,IRR,IP172.16.5.5,11,vIQ Lan,11,Chiller_No.1,0,VirtualIQ v1.09 June 15,172.16.5.22,1
480,IRR,IP172.16.5.5,11,vIQ Lan,4,4,0,No Reply,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,126,IRR IQEcos,0,IQ4NCBINC Iss8.10 Mar 0,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,62,3rd Floor Perimeter Heating,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,61,AHU501 - VAV 495-436 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,60,AHU501 - VAV 494-434 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,59,AHU501 - VAV 490-491 Room 3.15,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,58,AHU501 - VAV 488-489 Room 3.06,0,�������������� Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,57,AHU501 - VAV 487-486 Room 3.05,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,56,AHU501 - VAV 484-485 Room 3.03,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,55,AHU501 - VAV 482-483 Room 3.02,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,54,AHU501 - VAV 480-481 Room 3.04,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,53,AHU501 - VAV 454-453 Room 3.08,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,52,AHU501 - VAV 451-449 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,51,AHU501 - VAV 448-450 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,50,AHU501 - VAV 447-452 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,49,AHU501 - VAV 446 Room 3.01,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,48,AHU501 - VAV 445-444 Room 3.07,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,47,AHU501 - VAV 442-443 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,46,AHU501 - VAV 439-441 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,45,AHU501 - VAV 437-432 Room 3.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,44,AHU501 - VAV 435 Room 3.01,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,43,AHU501 - VAV 433 Room 3.01,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,42,AHU501 - VAV 431 Room 3.01,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,41,AHU501 - VAV 430-429 Room 3.16,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,40,AHU501 - VAV 428-427 Room 3.17,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,39,AHU501 - VAV 418-420 Room 3.14,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,38,AHU501 - VAV 414 Room 3.Z18,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,37,AHU402 - VAV 478 Room 3.22B,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,35,AHU402 - VAV 417 Room 3.18C,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,34,AHU402 - VAV 412-413 Room 3.22,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,33,AHU402 - VAV 411-404 Room 3.18,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,32,AHU402 - VAV 410-409 Room 3.22,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,31,AHU402 - VAV 406-408 Room 3.18,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,30,AHU402 - VAV 403-405 Room 3.18,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,29,AHU402 - VAV 401-402 Room 3.18,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,27,AHU402 - FCU 403 Room 3.L21,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,26,AHU402 - FCU 402 Room 3.20,0,IQeco32 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,23,AHU402 - CAV 473-474 Room 3.20,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,20,AHU401 - VAV 471-472 Room 3.34,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,19,AHU401 - VAV 470-469 Room 3.26,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,18,AHU401 - VAV 468-467 Room 3.33,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,17,AHU401 - VAV 465-463 Room 3.28,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,16,AHU401 - VAV 464-466 Room 3.27,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,15,AHU401 - VAV 461-462 Room 3.32,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,8,IRR IQEcos,14,AHU401 - VAV 460-459 Room 3.31,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,7,IRR IQEcos,40,AHU501 - VAV 335-336 Room 2.01,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
480,IRR,IP172.16.5.5,7,IRR IQEcos,39,AHU501 - VAV 334-333 Room 2.17,0,IQeco38 Iss2.31 Mar 24 2017,#N/A#,3
